lineName,co,lineDirection,lineLength,lineStops,lineCoords,lineBusPairShortestPath,
1 Line,Citybus,摩星嶺 Felix Villas,10.11544278,"['跑马地 (上)', '箕琏坊, 蓝塘道', '桂芳街, 成和道', '山村道, 成和道', '景光街', '养和医院, 黄泥涌道', '跑马地马场, 黄泥涌道', '立德里, 摩理臣山道', '利景酒店, 湾仔道', '普乐里, 湾仔道', '修顿球场, 轩尼诗道', '晏顿街, 轩尼诗道', '金钟站 - 太古广场, 金钟道', '中银大厦, 金钟道', '置地广场, 德辅道中', '中环街市, 德辅道中', '急庇利街, 德辅道中', '西港城, 干诺道西', '皇后街, 德辅道西', '高陞街, 德辅道西', '正街, 德辅道西', '水街, 德辅道西', '山道, 德辅道西', '坚尼地城游泳池, 坚弥地城海旁', '山市街, 坚弥地城海旁', '联邦新楼, 卑路乍街', '加惠民道, 域多利道', '西宁阁, 域多利道', '港岛西废物转运站, 域多利道', '明爱赛马会宿舍, 域多利道', '摩星岭径, 域多利道', '摩星岭']","[(114.18883512338483, 22.264547492005434), (114.18877971289257, 22.26543428109555), (114.18747755424911, 22.2668621300917), (114.1864552570366, 22.26840833324695), (114.18482927973962, 22.268968059830744), (114.18288253490564, 22.270022647743097), (114.18077666172144, 22.271369919536745), (114.18024749176662, 22.27604947481257), (114.17915722687592, 22.27787018421059), (114.17596985768691, 22.276828491647148), (114.17188330977598, 22.277488544037265), (114.16884252640656, 22.277704577312623), (114.16487751008806, 22.27814112772658), (114.16216698318945, 22.279533076402608), (114.15828258178576, 22.28134177450759), (114.15511878467912, 22.285113787267676), (114.15135402721296, 22.286712690647068), (114.14980716640696, 22.287735645068384), (114.14686655410443, 22.28768806251047), (114.14531461151856, 22.287827265440967), (114.14162048411121, 22.2879559674469), (114.13804319653495, 22.28725658788653), (114.13432173551713, 22.287130333978038), (114.13171754940473, 22.285492681745335), (114.13035687834403, 22.284346653404903), (114.12760142972955, 22.282499652869625), (114.12480970533659, 22.282074898589137), (114.12079870854367, 22.281080151910043), (114.11864638645139, 22.280298141016164), (114.11774116482955, 22.27861700921878), (114.11751134663814, 22.27575905290865), (114.11790408850678, 22.274899010329495)]","[0.098923470212209, 0.23346957958579, 0.201348403843547, 0.215360859062251, 0.26883129054600996, 0.265058028923212, 0.5954982305867871, 0.282208606780892, 0.357043090443784, 0.5232216971389939, 0.323850309249729, 0.411710203311445, 0.32183119121398596, 0.472105945033091, 0.5409423328183021, 0.438167013080436, 0.25133449623354703, 0.32924233312523904, 0.160677456397901, 0.38114391431046096, 0.380342948503179, 0.398908553997651, 0.395792469975267, 0.19626071218878, 0.44603088655817397, 0.29158048953311205, 0.430493199905787, 0.247638420683851, 0.21483337738126201, 0.336439862665398, 0.105153404473149]",
1 Line,Citybus,跑馬地 (上) Happy Valley (Upper),11.08542651,"['摩星岭', '摩星岭径, 域多利道', '明爱赛马会宿舍, 域多利道', '港岛西废物转运站, 域多利道', '西宁街, 域多利道', '西市街, 域多利道', '爹核士街, 吉席街', '卑路乍湾公园, 坚弥地城海旁', '歌连臣街, 坚弥地城海旁', '坚尼地城游泳池休憩处, 德辅道西', '山道, 德辅道西', '嘉安街, 德辅道西', '西区警署, 德辅道西', '正街, 德辅道西', '东边街, 德辅道西', '修打兰街, 德辅道西', '永安中心, 德辅道中', '恒生银行总行大厦, 德辅道中', '德忌利士街, 德辅道中', '历山大厦, 德辅道中', '遮打花园, 德辅道中', '皇后像广场, 遮打道', '金钟站 - 金钟廊, 金钟道', '军器厂街, 轩尼诗道', '柯布连道, 轩尼诗道', '谭臣道, 菲林明道', '克街, 湾仔道', '天乐里, 湾仔道', '乐活道, 黄泥涌道', '雅谷大厦, 黄泥涌道', '跑马地 (下)', '奕荫街, 成和道', '升平楼, 成和道', '箕琏坊', '跑马地 (上)']","[(114.11790408850678, 22.274899010329495), (114.11751134663814, 22.27575905290865), (114.11788381918488, 22.27913273800708), (114.11864638645139, 22.280298141016164), (114.1226565418465, 22.28168845521983), (114.12521421235084, 22.28220107005356), (114.12755816545113, 22.283209219471125), (114.13020560394556, 22.284321837336144), (114.13207483038053, 22.286335500492157), (114.13259247103451, 22.28718239870517), (114.13432173551713, 22.287130333978038), (114.13735932988058, 22.287062121739112), (114.13976376059622, 22.287721620108922), (114.14162048411121, 22.2879559674469), (114.14422391673523, 22.287867789512926), (114.1463674482341, 22.287732734424065), (114.15288103593592, 22.286394013785902), (114.15595843845202, 22.284352201312796), (114.15673315389027, 22.283417056139065), (114.15830139119083, 22.281460220264233), (114.16064574305966, 22.280108238479322), (114.16004546586738, 22.281443567594152), (114.1644717623176, 22.278469449900868), (114.16894388364013, 22.277840483718535), (114.17313370242621, 22.277656250391875), (114.17485481160534, 22.277247288294493), (114.17718945387391, 22.277148629275157), (114.17916959285445, 22.2778729084131), (114.18341542798147, 22.27434767842213), (114.18451802849357, 22.272068474642346), (114.18463936551709, 22.27033432402001), (114.1848376929031, 22.269782478818637), (114.18695504424976, 22.267633919983346), (114.18877971289257, 22.26543428109555), (114.18883512338483, 22.264547492005434)]","[0.105153404473149, 0.395410632553196, 0.155862607493464, 0.451850462937904, 0.270652380775054, 0.317843301638529, 0.311217709080113, 0.306584529696097, 0.11197901373449, 0.18808160615151598, 0.32521089500519196, 0.258349808354695, 0.19569079914362403, 0.268595486187904, 0.22155382562677398, 0.8039720894323739, 0.4000773360792439, 0.134887007167899, 0.273438867960887, 0.30953104882798504, 0.929965071442255, 0.6519674162843521, 0.468857099603823, 0.443062865255849, 0.230901318479966, 0.290431706828404, 0.22626220854086798, 0.720716024486261, 0.276922394549204, 0.200987232101558, 0.07638626974943, 0.32935199229373496, 0.33474863084211803, 0.098923470212208]",
1 Line,KMB,尖沙咀碼頭 Star Ferry,8.68043573,"['竹园邨总站', '天虹小学', '马仔坑游乐场', '摩士公园', '摩士公园体育馆', '伟东楼', '盈东楼', '九龙寨城公园', '贾炳达道', '太子道西', '喇沙利道', '伯爵街', '励德街', '拔萃男书院', '协和小学', '太子站', '旺角奶路臣街 (S16)', '旺角豉油街 (S24)', '油麻地永星里 (S33)', '油麻地长乐街 (S43)', '尖沙咀德成街 (S46)', '金马伦道 (S51)', '尖沙咀转车站 - 中间道 (S53)', '香港文化中心', '尖沙咀码头']","[(114.19264421403967, 22.34514758047201), (114.19002258216003, 22.345103923990496), (114.18768242474066, 22.344457898020664), (114.18936978337301, 22.33988107669163), (114.18956218017854, 22.3382733937261), (114.19149142220874, 22.335851857981325), (114.19096736858152, 22.333966810884395), (114.18894018670531, 22.332337725707447), (114.18707691103003, 22.330136448420298), (114.18696787978502, 22.328026851421306), (114.18314488379401, 22.326558385863738), (114.18040364843384, 22.326081094680827), (114.17686442600682, 22.32547947103589), (114.17454006630808, 22.32511049908026), (114.17255442690889, 22.324701526569207), (114.16997762483584, 22.324238245842412), (114.16957296125673, 22.318596756819048), (114.17007490187211, 22.31616067769192), (114.17099513882592, 22.311517353121257), (114.17157250061227, 22.30653430398983), (114.1717394130352, 22.304524175380973), (114.17211923052255, 22.2989793456382), (114.17232547073789, 22.295868362434316), (114.17114588059032, 22.294585371087184), (114.16948749962935, 22.294304689978606)]","[0.27344778530725705, 0.294676948567064, 0.6500074817076222, 0.181371458408873, 0.41872319276209097, 0.21561393115151503, 0.296847175901781, 0.45344340462793303, 0.23580569201406, 0.49150918515931596, 0.294000175651598, 0.370754141808141, 0.245211609906858, 0.211123146661418, 0.270933363124577, 0.7699147108939539, 0.274670920292805, 0.537156834192894, 0.5594210772837002, 0.22512780795382797, 0.621913470416786, 0.351461267496352, 0.25996530080640395, 0.17733564805277002]",
1 Line,KMB,竹園邨總站 Chuk Yuen Estate Bus Terminus,9.116628833,"['尖沙咀码头', '尖沙咀转车站 - 中间道 (N3)', '金巴利道 (N12)', '油麻地宝灵街 (N22)', '九龙中央邮政局 (N36)', '油麻地文明里 (N40)', '旺角长沙街 (N52)', '旺角奶路臣街 (N65)', '港九潮州公学', '伊利沙伯中学', '太子站', '花墟公园', '明爱太子宿舍', '喇沙小学', '圣德肋撒医院', '衙前围道', '东宝庭道', '九龙寨城公园', '美东楼', '摩士露天剧场', '康强苑', '宏业楼', '天宏苑', '天虹小学', '竹园邨总站']","[(114.16957546737204, 22.294496120546007), (114.17222725368848, 22.296054101424257), (114.17195293530284, 22.300021608584732), (114.17162777091863, 22.304697926632016), (114.17118136588857, 22.309300310724467), (114.17099592153964, 22.310910822207152), (114.1700322014973, 22.315813350093475), (114.16947527588127, 22.31853427044571), (114.1711588402203, 22.321888210629513), (114.1708259029906, 22.323519223899183), (114.16997762483584, 22.324238245842412), (114.17311073783294, 22.32673837902837), (114.1768961994164, 22.326906243956262), (114.18067401478083, 22.32706222387605), (114.18536402209726, 22.327282076097884), (114.18643866329973, 22.328485644106603), (114.18655045886061, 22.331092464143786), (114.18893082261299, 22.332420147841567), (114.19025513318923, 22.333011876257434), (114.19157822880403, 22.336124310244642), (114.19036942578377, 22.33733146261017), (114.18930683077149, 22.340326834971915), (114.1876841977095, 22.344413909457725), (114.18971199637075, 22.345184520667143), (114.19248649895296, 22.345225620698738)]","[0.4193997614794269, 0.4516632826076151, 0.522056672642818, 0.5219064707380678, 0.179491279734573, 0.563256907728143, 0.306720569722076, 0.5897477495387349, 0.187100237531907, 0.17047670585326202, 0.716401247203683, 0.39922157541501896, 0.389623035837444, 0.484497849412975, 0.229399127627896, 0.288918671192228, 0.400300257023179, 0.154077965777106, 0.382449996070215, 0.250876525279992, 0.37136228865904397, 0.576459455801711, 0.26965062041397797, 0.291570579275248]",
1 Line,New Lantao Bus,大澳 Tai O,25.8059431,"['梅窝码头', '梅窝熟食市场', '银湾邨', '梅窝街市', '银景中心', '银鑛湾滤水厂', '荔枝园', '南山三屋村', '南山营地', '太古职员宿舍', '贝澳油站', '老围村', '新围村', '罗屋村', '牛坳园', '散石湾中芦', '散石湾村', '女青年会梁绍荣度假村', '散石湾回旋处', '长沙上村', '长沙警署', '长沙下村', '长沙消防局', '丽滨别墅', '蝶岗', '长沙大桥', '上长沙泳滩', '塘福海滩', '塘福村', '塘福惩教所', '麻埔坪村', '麻埔坪道口', '南大屿山海底电缆站', '上横垄', '下横垄', '水口村(东)', '水口村', '四眼马', '水口直升机场', '石壁警岗', '沙咀惩教所', '沙咀', '石壁坳引水道通道', '深屈道', '法华苑', '三缘精舍', '成辉果园', '观音寺', '龙仔', '羌山管理站', '新凤村', '灵隐寺', '坑尾', '佛教筏可纪念中学', '龙田邨', '大澳']","[(114.00155299686966, 22.264669804709968), (114.00008053297796, 22.266231097496245), (113.9970548738908, 22.265453671723275), (113.9968275316937, 22.266890526714874), (113.99700625725677, 22.265434166511643), (113.9978058267875, 22.263032543440996), (113.99638678887315, 22.260749791910218), (113.99005733405896, 22.25718652306714), (113.98677313725155, 22.255556875823192), (113.98481493492463, 22.251996730302015), (113.98109070318198, 22.247554623184683), (113.97911666495914, 22.244339184409633), (113.97813940447142, 22.243556586006687), (113.97486907224894, 22.243260062875912), (113.97245542542737, 22.24316021609095), (113.96885779557572, 22.24135100601208), (113.96668122065934, 22.238971033791348), (113.9639982255418, 22.237595337293733), (113.96249739895056, 22.236644663533184), (113.96162779448763, 22.235296182355327), (113.96020963633876, 22.233883045328273), (113.95720205241462, 22.23487535018928), (113.95536701813633, 22.23670547144806), (113.95141816545573, 22.236376947194888), (113.94877562786819, 22.23467623415279), (113.94742498134237, 22.23388891554415), (113.94148727464969, 22.231084137774705), (113.93598175889221, 22.22880931744271), (113.93277566256982, 22.227694546462985), (113.92617545037733, 22.229003624707723), (113.92803151830773, 22.229836401230397), (113.92939312836198, 22.22607884037596), (113.9271172672288, 22.225802015627245), (113.9205011856782, 22.223445387272278), (113.9196576931321, 22.22237139575357), (113.9159235585067, 22.22173222979588), (113.91422949409458, 22.22101056711673), (113.91052617040494, 22.221989370173446), (113.9080963594439, 22.223646404203343), (113.8978963681027, 22.225765504742157), (113.89344924462648, 22.225191090757054), (113.89088169817101, 22.228390658603534), (113.89387916580327, 22.239308267389536), (113.89109000803798, 22.24513858901726), (113.8889526981456, 22.246160079518503), (113.88610286110641, 22.246561509228187), (113.88407826444097, 22.24391632299412), (113.88298709858617, 22.24235584838659), (113.88098682818207, 22.240931882208407), (113.87893124906014, 22.242136380041405), (113.87696698538318, 22.243727018309016), (113.87504195413217, 22.244164642982415), (113.86906264332214, 22.250892500551046), (113.86700068759814, 22.252121928044183), (113.8649887147758, 22.25241651574622), (113.86237464014968, 22.25272714309683)]","[0.322701426321572, 0.356798123570375, 0.302883834635365, 0.29742729279006097, 0.9916535906280181, 0.349277445138147, 0.946706070431299, 0.42508202656775296, 0.6528013551350319, 0.7362146808483291, 0.413972911284094, 0.135238042839064, 0.342585234775695, 0.279145629105047, 0.484010792609939, 0.507196104663905, 0.401132903734297, 0.21485572841970202, 0.177536632753608, 0.22661879057114, 0.43578259108829503, 0.343875381049099, 0.427481284471562, 0.34207306278498395, 0.164560191399567, 0.690514131924955, 0.649512508269297, 0.357379470157828, 1.134047828693092, 0.275186680834774, 0.5275707750568319, 0.283576183419874, 0.9309029568508139, 0.147331542474529, 0.429011693963086, 0.197921722866227, 0.448800632665693, 0.314066687550341, 1.2344662859196611, 0.985560159431693, 0.506169069998494, 1.3835125279617861, 0.8357971418023041, 0.33058330003827, 0.335520496227728, 0.44381588801058697, 0.236856774869272, 0.291174633441941, 0.26488879814575095, 0.29197168928615497, 0.204272784912022, 0.9997289853875759, 0.261074833559151, 0.20978026457949, 0.327335519086774]",
1 Line,New Lantao Bus,梅窩碼頭 Mui Wo Ferry Pier,24.14835144,"['大澳', '龙田邨', '坑尾', '灵隐寺', '新凤村', '羌山管理站', '龙仔', '成辉果园', '三缘精舍', '法华苑', '深屈道', '石壁坳引水道通道', '沙咀', '沙咀惩教所', '石壁警岗', '水口直升机场', '四眼马', '水口村', '水口村(东)', '下横垄', '上横垄', '南大屿山海底电缆站', '麻埔坪道口', '塘福村', '塘福海滩', '上长沙泳滩', '长沙大桥', '蝶岗', '丽滨别墅', '长沙消防局', '长沙下村', '长沙警署', '长沙上村', '散石湾回旋处', '女青年会梁绍荣度假村', '散石湾村', '散石湾中芦', '罗屋村', '新围村', '老围村', '贝澳油站', '太古职员宿舍', '南山营地', '南山三屋村', '礼智园坟场', '荔枝园', '梅窝警署', '梅窝熟食市场', '银湾邨', '梅窝街市', '银景中心', '梅窝码头']","[(113.86237464014968, 22.25272714309683), (113.8649887147758, 22.25241651574622), (113.86917992017142, 22.2507866527548), (113.87507709582503, 22.244156618648915), (113.87696698538318, 22.243727018309016), (113.87893124906014, 22.242136380041405), (113.88098682818207, 22.240931882208407), (113.88407826444097, 22.24391632299412), (113.88610286110641, 22.246561509228187), (113.8889526981456, 22.246160079518503), (113.89109000803798, 22.24513858901726), (113.89387916580327, 22.239308267389536), (113.89076311507887, 22.228501892324942), (113.89344924462648, 22.225191090757054), (113.8978963681027, 22.225765504742157), (113.9080963594439, 22.223646404203343), (113.91052617040494, 22.221989370173446), (113.91428264031234, 22.221044198600396), (113.9159235585067, 22.22173222979588), (113.9196576931321, 22.22237139575357), (113.9205011856782, 22.223445387272278), (113.92860431308492, 22.22539606278939), (113.92939312836198, 22.22607884037596), (113.93256322055294, 22.227668776111777), (113.93598175889221, 22.22880931744271), (113.94182937902026, 22.23124035670016), (113.94688264782152, 22.23352669634271), (113.9493415192625, 22.23496678949193), (113.95193607979864, 22.23629612813151), (113.95536701813633, 22.23670547144806), (113.95720205241462, 22.23487535018928), (113.96020963633876, 22.233883045328273), (113.96162779448763, 22.235296182355327), (113.96247670697423, 22.23662621764394), (113.9639982255418, 22.237595337293733), (113.96668122065934, 22.238971033791348), (113.96885779557572, 22.24135100601208), (113.97486907224894, 22.243260062875912), (113.97813940447142, 22.243556586006687), (113.97911666495914, 22.244339184409633), (113.98089235262364, 22.247375413412435), (113.98484731237514, 22.25201416020646), (113.98677313725155, 22.255556875823192), (113.99005733405896, 22.25718652306714), (113.99399731163062, 22.259167035282985), (113.99638678887315, 22.260749791910218), (113.99896052534841, 22.263952668969107), (114.00008053297796, 22.266231097496245), (113.9970548738908, 22.265453671723275), (113.9968275316937, 22.266890526714874), (113.99700625725677, 22.265434166511643), (114.00155299686966, 22.264669804709968)]","[0.277584399685821, 0.487693152149725, 0.9866208849089391, 0.200542831379575, 0.29197168928615497, 0.26488879814575095, 0.5280314083140301, 0.443815888007771, 0.335520496227729, 0.33058330003827, 0.835797141802305, 1.366158082384263, 0.5235235155760171, 0.985560159432077, 1.2344662859192759, 0.31406668755034095, 0.455426010523423, 0.191296345008495, 0.429011693963086, 0.147331542474182, 1.102648532340601, 0.111830607930433, 0.3830754628998311, 0.379528225493024, 0.688830163101705, 0.582359353005624, 0.300048213375972, 0.329769292313025, 0.373134157056973, 0.343875381047529, 0.435782591086556, 0.226618790570738, 0.174583263926558, 0.224977388508544, 0.401132903733887, 0.507196104662214, 0.7631564217170891, 0.342585234775695, 0.135238042838708, 0.385476531367302, 0.768571153372179, 0.648941262532492, 0.425082026563592, 0.504282556740591, 0.44242351369106997, 0.51273473472107, 0.412718570628389, 0.356798123570375, 0.302883834635365, 0.29742729279006097, 0.6547513949704991]",
10 Line,Citybus,北角碼頭 North Point Ferry Pier,11.83076555,"['坚尼地城', '西市街, 域多利道', '爹核士街, 吉席街', '卑路乍湾公园, 坚弥地城海旁', '西祥街, 坚弥地城海旁', '歌连臣街, 坚弥地城海旁', '坚尼地城游泳池休憩处, 德辅道西', '山道, 德辅道西', '嘉安街, 德辅道西', '西区警署, 德辅道西', '正街, 德辅道西', '东边街, 德辅道西', '修打兰街, 德辅道西', '永安中心, 德辅道中', '恒生银行总行大厦, 德辅道中', '德忌利士街, 德辅道中', '历山大厦, 德辅道中', '遮打花园, 德辅道中', '皇后像广场, 遮打道', '金钟站 - 金钟花园, 金钟道', '太古广场三座, 皇后大道东', '联发街, 皇后大道东', '厦门街, 皇后大道东', '尚翘峰, 皇后大道东', '圣若瑟小学, 皇后大道东', '伊利沙伯体育馆, 皇后大道东', '礼顿道, 摩理臣山道', '勿地臣街, 礼顿道', '云翠大厦, 礼顿道', '边宁顿街', '维多利亚公园, 高士威道', '银幕街, 英皇道', '七海商业中心, 英皇道', '电厂街, 英皇道', '糖水道, 英皇道', '新光戏院, 书局街', '北角码头']","[(114.1226084488072, 22.282157235398557), (114.12521421235084, 22.28220107005356), (114.12755816545113, 22.283209219471125), (114.13020560394556, 22.284321837336144), (114.1309818684557, 22.284953035900106), (114.13207483038053, 22.286335500492157), (114.13259247103451, 22.28718239870517), (114.13432173551713, 22.287130333978038), (114.13735932988058, 22.287062121739112), (114.14036955046363, 22.28789447465199), (114.14192367217954, 22.287944103349897), (114.14422391673523, 22.287867789512926), (114.1463674482341, 22.287732734424065), (114.15288103593592, 22.286394013785902), (114.15595843845202, 22.284352201312796), (114.15673315389027, 22.283417056139065), (114.15830139119083, 22.281460220264233), (114.16064574305966, 22.280108238479322), (114.16004546586738, 22.281443567594152), (114.16438035885837, 22.278499886901816), (114.16825076124304, 22.277347453830792), (114.17017030255049, 22.276087531284386), (114.17168118056516, 22.27514635159873), (114.17386232823452, 22.274441342876415), (114.17693030108303, 22.275125058024432), (114.17867908993206, 22.274931090698303), (114.18052746872323, 22.27620665194743), (114.18205803485748, 22.2770592051167), (114.18483008157774, 22.277313545108996), (114.18606968529596, 22.27873978527518), (114.19007951288197, 22.28111320160546), (114.19249777350117, 22.283603816274763), (114.19299948407537, 22.287724600053547), (114.19507067042875, 22.290039691742788), (114.19810654840744, 22.290803951226497), (114.20015397946078, 22.2918054655615), (114.20154989337723, 22.293032976005772)]","[0.313768067238286, 0.317843301638529, 0.311217709080113, 0.11015132987086299, 0.196433199825234, 0.11197901373449, 0.18808160615151598, 0.32521089500519196, 0.323649969638361, 0.161665477574753, 0.23732064647310902, 0.22155382562677398, 0.8039720894323739, 0.4000773360792439, 0.134887007167899, 0.273438867960887, 0.30953104882798504, 0.929965071442255, 0.641960948922579, 0.42653017671222, 0.24217839124135704, 0.187797428565734, 0.242044155678523, 0.33489806880791195, 0.186971229512187, 0.25950851647157996, 0.18909277910838201, 0.32005257260870795, 0.264526866224934, 0.540148114131261, 0.384506447132332, 0.46302508094702705, 0.334292733322229, 0.326532628968928, 0.29497607547001503, 0.520976872109212]",
10 Line,Citybus,堅尼地城 Kennedy Town,12.74541589,"['北角码头', '琴行街, 英皇道', '新都城大厦, 英皇道', '长康街, 英皇道', '炮台山站, 英皇道', '清风街, 英皇道', '皇仁书院, 高士威道', '香港中央图书馆, 高士威道', '加路连山道, 礼顿道', '体育道, 黄泥涌道', '乐活道, 黄泥涌道', '跑马地 (下)', '养和医院, 黄泥涌道', '纪利华木球会, 礼顿道', '跑马地马场, 摩理臣山道', '锡克庙, 皇后大道东', '香港华仁书院, 皇后大道东', '胡忠大厦, 皇后大道东', '联发街, 皇后大道东', '太古广场三座, 皇后大道东', '金钟站 - 太古广场, 金钟道', '中银大厦, 金钟道', '置地广场, 德辅道中', '中环街市, 域多利皇后街', '威灵顿街, 皇后大道中', '荷李活华庭, 皇后大道中', '上环文娱中心, 皇后大道中', '帝后华庭, 皇后大道西', '修打兰街, 皇后大道西', '东边街, 皇后大道西', '正街, 皇后大道西', '西边街, 皇后大道西', '朝光街, 皇后大道西', '石塘咀市政大厦, 皇后大道西', '日富里, 皇后大道西', '西宝城, 卑路乍街', '山市街, 卑路乍街', '联邦新楼, 卑路乍街', '加惠民道, 域多利道', '坚尼地城']","[(114.20138989345361, 22.293126146253606), (114.201211841148, 22.291304868911933), (114.19937021992764, 22.29092830729513), (114.19593637232592, 22.290222877392168), (114.19351018371819, 22.28818871017378), (114.19289479027593, 22.284914122820258), (114.1906349817295, 22.28131145143359), (114.18886889644308, 22.280095868500112), (114.1856996956281, 22.277427470225042), (114.1825264646157, 22.276242526540948), (114.18339542133394, 22.274437254954233), (114.18468375940236, 22.270416952157213), (114.18288253490564, 22.270022647743097), (114.18205803485748, 22.2770592051167), (114.18031022689746, 22.275473862534493), (114.17852347079273, 22.27483049924708), (114.17623183249034, 22.274877960468103), (114.17252943792002, 22.274642504571005), (114.17004097409306, 22.276124430749558), (114.1682179696004, 22.277293537990516), (114.16487751008806, 22.27814112772658), (114.16192658552988, 22.27963219734374), (114.15828258178576, 22.28134177450759), (114.15558378211817, 22.283831854806788), (114.1533346593425, 22.284870990574138), (114.15114277341556, 22.284509109299677), (114.14912962433523, 22.286042646344306), (114.14733024758041, 22.28657134661605), (114.14537610940684, 22.2866652658998), (114.14424915635817, 22.28688671652809), (114.14296353450769, 22.286904640167748), (114.14144660731205, 22.28695515438523), (114.13964845831075, 22.28680294147745), (114.13562368861568, 22.28600120018512), (114.13351071693097, 22.286465916996512), (114.132588996419, 22.28607028735249), (114.1306114695469, 22.283659929514624), (114.12760142972955, 22.282499652869625), (114.12480970533659, 22.282074898589137), (114.1226084488072, 22.282157235398557)]","[0.249809595433926, 0.194329088536676, 0.362481055378661, 0.34749086798983203, 0.38048572884633397, 0.486868997840528, 0.22633083071518204, 0.445466214249256, 0.489448723055415, 0.21905907336815397, 0.478060422730883, 0.218619187132349, 1.0768931726121551, 0.5809971658239441, 0.236571086209813, 0.24786608891034498, 0.40145867826445997, 0.305727160792804, 0.22826148126302598, 0.368622201857923, 0.34894061541586496, 0.444996520831212, 0.455557489903997, 0.296284341833308, 0.248520875272954, 0.27737398396152, 0.222881739836023, 0.227521471133592, 0.140261033982653, 0.133292034223061, 0.156430881763161, 0.18812383774727398, 0.44326767500291203, 0.223762475239974, 0.140987480447956, 0.345316076043311, 0.346073206283958, 0.29158048953311205, 0.269396844114966]",
10 Line,KMB,彩雲總站 Choi Wan Bus Terminus,20.06204159,"['彩云总站', '牛池湾转车站 - 彩虹站 (K2)', '牛池湾转车站 - 丹凤楼 (J1)', '彩虹转车站 - 锦云楼 (P1)', '志莲净苑', '龙蟠苑', '龙逸楼', '龙荣楼', '摩士第二公园', '伟东楼', '盈东楼', '九龙寨城公园', '东宝庭道', '书院道', '牛津道', '九龙塘会', '九龙医院', '万基大厦', '何文田街', '广华医院', '油麻地消防局', '上海街', '富荣花园', '柏景湾', '富贵街', '榉树街', '福全街', '旺角站', '亚皆老街中电', '圣佐治大厦', '伯爵街', '喇沙书院', '兰开夏道', '书院道', '狮子石道', '南角道', '打鼓岭道', '东头邨康东楼', '王仲铭中学', '启德花园', '黄大仙警署', '凤德商场', '志莲净苑', '牛池湾转车站-牛池湾村 (G2)', '牛池湾转车站 - 牛池湾街市 (F2)', '白虹楼', '观日楼', '彩云总站']","[(114.21483661634886, 22.333555364544868), (114.20984137408873, 22.33414972253463), (114.20769683551175, 22.335270394192204), (114.20496904041782, 22.337570171390624), (114.20429612386891, 22.340015598858177), (114.20046790078739, 22.342971418914782), (114.19596050600268, 22.33892029169836), (114.19377318871739, 22.339324004914953), (114.19254235495598, 22.337613726236746), (114.19149142220874, 22.335851857981325), (114.19099778252844, 22.334075034497065), (114.18799237298953, 22.33236427520984), (114.18655045886061, 22.331092464143786), (114.18475912589507, 22.329068551669327), (114.18128076861709, 22.330246040427557), (114.17870670421303, 22.329977325152747), (114.17830599222607, 22.323671970950514), (114.17690022109699, 22.32035632751994), (114.17505758716847, 22.317899473486012), (114.17300075689356, 22.315114319622648), (114.17170852436465, 22.31335747017139), (114.1694052399672, 22.312774763007507), (114.16425666612048, 22.31420605283098), (114.16372108470799, 22.31643582935606), (114.16197808049685, 22.318680272256987), (114.1629315225147, 22.319501367040154), (114.16527637088339, 22.320476557016306), (114.17082805093109, 22.319652138237196), (114.17621551315936, 22.3207445585222), (114.17814749256108, 22.323502380482353), (114.18047541230025, 22.326217124020854), (114.18200398286265, 22.3296512430108), (114.18201041617917, 22.32980659946106), (114.1849980250485, 22.329063249941303), (114.1881007586903, 22.32895830991636), (114.19000247861196, 22.32892451053024), (114.19153986438943, 22.329856981593856), (114.19370861543871, 22.332647215758197), (114.19471581509751, 22.334012380812652), (114.19526835197925, 22.337254384646158), (114.19794838619512, 22.339475025852817), (114.19974239938811, 22.343137747982876), (114.20432484787328, 22.340068397122717), (114.20735177181517, 22.336405438311097), (114.20952220935953, 22.334225351237748), (114.21561577009147, 22.33255808880683), (114.21651175688893, 22.333576252057213), (114.21484210712974, 22.33355665210079)]","[0.560524311922122, 0.30098298390948497, 0.40244962457597094, 0.8975589713599648, 0.5363364086483648, 0.874215404298508, 0.46278744263848004, 0.22991722162067801, 0.22655104441375, 0.20322685372159302, 0.40747743547405996, 0.30303984906137194, 0.40803715203328306, 0.41514928362502, 0.319372407067104, 0.70050090745469, 0.43159360316445194, 0.335457286380551, 0.379913199245919, 0.23574446147864997, 0.260338485525468, 0.7728819990891801, 0.25304342623072, 0.6533682396323249, 0.22449513746055103, 0.39268506368446493, 0.709356221496967, 0.579410688565375, 0.403453737495868, 0.662773321814617, 0.516203190721787, 0.017216119624859, 0.40659074872579604, 0.332126631094935, 0.20420635194731002, 0.26037831352012897, 0.40274982972954304, 0.20990859273860002, 0.41656674139366606, 0.3842470737387309, 0.538547153486529, 0.6162310659406269, 0.698248512689121, 0.36874208396455294, 0.7283879334549869, 0.20689392567540302, 0.212155149646923]",
